user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
48577,0,0,0,0,1,0,0,0,2,1,2,0,0,2,2,1,3,0,6,10,15,3,0,0
48580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,11,13,25,22,2,0
48581,0,0,0,0,0,0,0,1,0,2,0,0,2,1,2,3,17,25,50,89,98,5,0,0
48582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,5,4,3,6,10,13,0
48584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,8,4,8,23,18,23,12,0
48588,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,3,6,16,20,39,38,15,4,0
48591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,4,8,21,47,14,0
48596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,16,10,36,47,36,0,0
48598,0,0,0,0,0,0,0,1,1,0,1,3,4,2,3,7,3,2,8,9,54,41,6,0
48604,0,0,0,0,0,0,1,0,1,2,1,1,2,2,1,1,1,4,6,1,2,6,14,0
48606,0,0,0,0,0,0,0,1,0,0,1,2,2,2,4,4,8,25,28,55,64,14,0,0
48610,0,0,0,0,1,1,0,0,1,1,1,4,3,6,7,11,11,13,25,39,60,63,0,0
48618,0,0,0,0,1,1,1,1,0,2,3,10,5,5,7,4,7,8,16,14,8,15,0,0
48619,0,0,0,0,0,0,1,2,3,1,2,3,8,5,10,13,33,49,75,133,125,52,0,0
48621,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,4,15,15,12,9,0,0,0
48627,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,7,9,7,11,29,39,20,0,0
48628,0,0,0,0,0,0,0,0,1,2,0,0,3,4,2,5,12,11,7,14,19,8,0,0
48633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,6,14,23,30,36,9,0
48639,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,8,12,12,18,13,2,0,0
48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,12,15,17,2,0,0
48641,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,7,10,10,18,38,8,0,0
48642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,10,9,9,16,0
48644,0,0,0,0,1,0,3,2,0,2,1,1,1,8,3,3,2,2,2,4,13,32,0,0
48653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,7,4,9,17,21,15,2,0
48659,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,11,25,45,89,99,91,78,0
48663,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,7,11,17,9,1,0,0
48670,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,3,8,15,25,34,33,26,0,0
48677,0,0,0,0,0,0,0,2,0,0,2,3,5,3,5,9,17,21,27,41,62,95,26,0
48681,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,5,6,15,27,37,36,9,0
48684,0,0,0,0,0,0,0,0,1,0,0,0,1,3,6,4,6,13,29,50,65,68,23,0
48691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,15,29,42,40,18,0
48692,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,3,4,5,7,16,14,5,2,0
48695,0,0,0,0,0,0,0,1,5,3,0,3,7,6,15,10,11,17,29,40,27,27,16,0
48712,0,0,0,0,0,0,0,1,0,2,1,2,1,3,2,1,2,3,6,10,31,74,41,0
48715,0,0,0,0,1,2,2,1,1,2,6,7,15,6,5,4,1,6,7,5,17,32,0,0
48723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,20,31,18,2,0,0
48727,0,0,0,0,0,0,0,2,0,0,0,2,2,1,2,11,38,90,120,203,209,99,0,0
48736,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,14,26,27,29,42,49,21,0,0
48740,0,0,0,0,0,0,0,1,0,0,1,1,2,3,4,9,12,8,9,8,4,5,0,0
48746,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,9,6,8,6,8,0,0
48749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,4,13,16,19,8,5,0
48755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,19,50,26,0,0
48759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,18,40,43,5,0,0
48770,0,0,0,0,1,1,0,0,1,0,2,2,2,3,4,12,15,20,21,46,58,53,52,0
48773,0,0,0,0,0,1,0,0,0,0,1,0,3,4,7,9,13,11,14,28,12,5,0,0
48783,0,0,0,0,0,0,0,1,0,0,1,2,2,5,9,15,15,12,28,46,53,43,0,0
48784,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,3,3,9,8,14,14,3,0
48798,0,0,0,0,0,0,1,2,3,2,4,2,6,6,8,6,12,18,24,13,17,11,3,0
48806,0,0,0,0,0,0,2,5,8,5,7,9,10,10,4,4,7,9,8,10,8,11,14,0
48807,0,0,0,0,0,2,1,2,4,4,8,6,5,2,8,10,12,15,20,21,24,5,0,0
48815,0,0,0,0,0,0,0,1,2,0,5,4,6,6,10,15,34,49,56,94,78,52,47,0
48816,0,0,0,0,0,0,0,1,2,2,2,3,4,0,6,1,7,6,15,14,23,29,20,0
48819,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,2,7,6,13,18,12,13,0,0
48821,0,0,0,0,0,0,0,1,1,0,3,3,3,3,9,9,30,36,42,56,57,69,37,0
48836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,11,14,29,16,0,0
48842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,16,24,26,27,13,16,0
48848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,26,32,0,0
48857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,7,16,13,11,2,0
48860,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,2,3,5,6,20,0
48876,0,0,0,0,0,0,0,0,0,0,1,3,5,1,4,1,4,7,11,16,29,36,7,0
48879,0,0,0,0,0,0,1,1,2,0,3,2,1,1,2,0,4,7,5,15,12,15,7,0
48880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,3,15,18,3,0
48881,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,11,14,12,0,0,0
48885,0,0,0,0,0,0,1,0,2,0,0,1,0,2,4,8,11,14,19,30,29,4,0,0
48887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,21,35,13,0
48889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,2,16,35,50,13,0
48891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8,9,13,14,8,0
48899,0,0,0,0,0,0,0,1,1,0,4,3,3,2,6,4,4,8,16,32,32,30,1,0
48902,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,5,11,11,9,15,16,18,26,0
48903,0,0,0,0,0,0,0,3,3,1,3,3,7,3,5,3,13,19,40,28,29,9,0,0
48904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,10,13,10,16,101,2,0
48906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,1,4,10,14,13,0
48909,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,11,20,19,56,91,154,158,0
48914,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,6,9,20,26,22,2,0,0
48920,0,0,0,0,0,0,0,0,0,1,0,3,1,1,5,5,5,4,12,18,41,4,0,0
48927,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,2,2,2,7,28,15,15,0
48928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,14,23,30,0,0,0
48929,0,0,0,0,0,1,1,0,2,1,5,8,16,6,7,6,8,16,19,17,58,144,0,0
48930,0,0,0,0,0,0,0,1,1,0,3,0,0,1,2,3,7,6,11,25,34,20,0,0
48937,0,0,0,0,0,0,0,1,4,0,3,3,1,2,11,7,17,24,30,51,86,91,0,0
48946,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,6,3,12,16,5,5,0,0
48958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,17,26,26,0,0
48972,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,8,9,10,12,35,32,21,0,0
48973,0,0,0,0,0,0,0,3,1,0,3,2,6,2,5,8,6,15,36,52,27,1,0,0
48982,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,4,6,10,23,57,46,20,0,0
48983,0,0,0,0,0,0,0,4,2,1,3,7,8,6,8,10,13,32,50,89,95,74,0,0
48984,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6,12,25,53,61,87,93,0,0
49001,0,0,0,0,0,0,1,3,2,1,3,2,7,4,10,7,18,26,48,76,89,14,0,0
49008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,6,7,18,10,9,0,0
49013,0,0,0,0,0,0,0,0,0,0,2,3,5,3,3,4,6,6,13,20,19,14,3,0
49030,0,0,0,0,0,0,1,0,1,1,0,0,4,2,6,6,18,21,21,15,11,11,0,0
49044,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,3,3,8,16,18,11,0,0,0
49056,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,4,7,10,24,55,64,52,1,0
49058,0,0,0,0,0,0,1,2,2,1,4,4,4,3,3,2,3,7,13,14,17,12,15,0
49065,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,2,8,9,14,33,42,7,0,0
49067,0,0,0,0,0,0,0,2,1,0,5,0,4,4,10,9,19,27,31,41,52,18,0,0
49071,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,7,3,17,24,44,13,0,0
49075,0,0,0,0,0,1,6,3,8,5,10,11,13,19,13,14,20,38,54,48,61,58,67,0
49076,0,0,0,0,0,0,0,0,0,0,2,2,2,0,7,5,7,9,13,34,46,56,15,0
49083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,2,4,9,15,17,0,0
49090,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,4,12,10,16,7,0
49091,0,0,0,0,0,1,1,0,2,0,2,1,4,3,3,4,8,9,14,28,33,21,0,0
49099,0,0,0,0,0,3,0,2,0,1,5,1,2,1,0,4,10,10,20,23,41,18,0,0
49105,0,0,0,0,0,0,0,0,1,2,2,8,6,7,7,4,16,11,9,6,12,7,7,0
49115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,21,10,0,0,0
49116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,9,17,47,34,0
49120,0,0,0,0,0,0,0,0,3,1,1,3,3,1,5,5,9,10,17,35,25,4,0,0
49124,0,0,0,0,0,1,0,3,4,2,6,12,13,23,26,23,39,47,62,75,78,16,0,0
49129,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,5,11,12,19,50,52,67,14,0
49138,0,0,0,0,0,1,1,1,1,0,1,1,1,2,0,1,6,14,20,52,72,135,49,0
49139,0,0,0,0,0,0,0,0,1,0,1,5,4,1,6,8,15,19,34,30,35,26,0,0
49145,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,4,4,8,16,14,9,0
49147,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,12,7,22,29,46,12,0,0
49150,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,4,7,6,15,27,26,6,5,0
49153,0,0,0,0,0,0,1,1,0,1,1,1,4,2,11,14,8,8,7,10,6,4,0,0
49155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,2,17,20,20,0,0
49164,0,0,0,0,0,0,0,1,1,0,0,4,2,3,2,9,13,11,10,13,12,2,5,0
49176,0,0,0,0,0,0,0,0,2,1,1,1,2,1,3,5,7,7,10,26,16,34,0,0
49177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,24,28,68,67,49,0,0
49182,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,8,10,24,27,43,42,0,0
49194,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,5,4,6,12,23,13,0,0
49204,0,0,0,0,0,1,4,0,6,1,2,4,2,2,4,1,2,7,4,6,4,6,0,0
49205,0,0,0,0,0,0,1,3,12,27,14,20,28,32,43,28,36,40,55,98,192,198,20,0
49208,1,0,0,0,0,0,0,3,5,3,9,7,6,5,10,8,18,27,31,49,79,104,124,1
49210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,15,17,21,3,0
49212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,0,0
49214,0,0,0,0,0,3,1,4,6,3,4,11,12,8,11,12,15,27,42,67,90,80,32,0
49219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,5,3,7,25,15,31,0,0
49221,0,0,0,0,0,0,0,1,0,0,0,1,2,6,6,8,14,13,20,32,33,33,3,0
49225,0,0,0,0,0,0,0,0,0,0,2,2,3,2,5,2,4,3,8,17,43,31,105,0
49226,0,0,0,0,0,0,2,0,3,0,1,0,2,3,3,2,3,2,6,15,8,12,0,0
49229,0,0,0,0,0,0,0,1,4,2,4,0,5,5,12,17,36,50,87,128,161,216,18,0
49231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,18,17,25,13,0
49239,0,0,0,0,1,1,1,0,0,0,0,2,1,2,3,2,10,7,7,16,37,44,3,0
49240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,6,19,42,42,51,0,0
49243,0,0,0,0,0,2,4,2,4,3,4,5,20,20,27,29,24,21,25,19,10,5,5,0
49249,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,5,8,19,15,18,0,0
49258,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,6,12,26,24,10,25,0
49264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12,22,14,17,2,0
49267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,6,8,16,23,11,0,0
49270,0,0,0,0,0,0,1,0,0,0,1,3,7,9,11,18,28,67,73,122,149,48,0,0
49272,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,7,5,19,13,32,9,3,0
49273,0,0,0,0,0,1,0,1,0,1,2,0,1,2,3,10,11,16,19,42,38,11,0,0
49276,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,5,3,8,16,15,26,44,16,0
49277,0,0,0,0,0,0,1,0,1,0,1,1,3,0,4,6,12,11,29,40,71,98,66,0
49280,0,0,0,0,0,0,0,3,1,0,3,4,4,6,17,9,21,38,32,48,62,16,0,0
49283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,4,5,8,21,14,0,0
49286,0,0,0,0,0,0,1,0,2,0,2,2,4,2,6,7,5,3,6,7,6,8,0,0
49291,0,0,0,1,0,2,0,3,4,4,6,8,5,9,6,11,12,17,17,25,23,6,0,0
49295,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,7,17,34,49,23,0,0
49296,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,2,5,2,10,12,27,0
49300,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,5,4,5,13,33,60,61,48,0
49307,0,0,0,0,3,1,2,1,2,2,4,3,7,5,4,11,10,14,30,58,106,80,23,0
49311,0,0,0,0,0,0,1,0,2,0,3,0,2,1,4,5,5,9,8,15,11,13,7,0
49317,0,0,0,0,0,0,0,0,4,0,3,7,3,8,7,6,13,11,23,18,24,22,0,0
49337,0,0,0,0,0,0,0,0,1,0,0,0,5,4,6,11,17,14,34,83,87,45,0,0
49342,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,8,8,17,21,5,0,0,0
49345,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,6,7,6,8,15,1,0,0
49349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,13,11,12,9,2,0,0
49355,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,5,1,4,8,15,70,47,0,0
49361,0,0,0,0,0,0,1,1,1,0,3,2,3,1,1,2,5,12,6,10,2,5,3,0
49363,0,0,0,0,0,0,1,0,0,0,1,2,2,0,5,6,12,15,31,48,56,37,40,0
49365,0,0,0,0,0,0,0,0,0,0,2,5,16,8,13,24,22,45,66,61,49,25,6,0
49366,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,2,4,13,18,31,20,5,0
49369,0,0,0,0,0,1,1,0,4,1,3,2,2,0,3,4,3,4,7,6,9,0,0,0
49375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,7,20,37,40,29,0
49381,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,3,1,3,10,21,42,0,0
49391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,8,21,24,47,20,3,0
49398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,7,12,12,32,3,0
49403,0,0,0,0,0,0,0,0,3,1,5,4,5,1,2,6,5,14,11,20,5,3,5,0
49404,0,0,0,0,0,0,1,1,1,1,1,1,3,2,6,6,15,11,13,33,37,7,0,0
49411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,12,13,17,5,0,0
49412,0,0,0,0,0,1,0,2,4,0,2,1,2,5,4,6,13,11,13,16,26,37,0,0
49413,0,0,0,0,0,0,1,4,6,6,6,3,5,1,2,1,2,3,4,12,40,28,0,0
49414,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,9,9,14,19,7,0
49417,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,3,8,12,32,66,76,9,0
49420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,9,14,17,22,2,0
49422,0,0,0,0,0,0,0,1,3,1,5,9,7,4,9,13,12,17,33,39,34,16,0,0
49428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,7,12,6,32,0,0
49443,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,5,6,12,14,9,5,0,0
49445,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,4,3,5,17,15,12,7,9,0
49451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,5,6,8,30,48,1,0
49453,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,8,13,9,5,7,8,1,0,0
49455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,3,17,23,31,15,0,0
49458,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,8,11,18,52,41,34,3,0
49465,0,0,0,0,1,0,0,1,2,1,3,3,7,3,7,9,18,25,28,63,47,50,4,0
49466,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,2,7,4,3,14,33,37,5,0
49472,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,6,5,5,16,19,20,0
49478,0,0,0,0,0,0,2,0,3,2,2,1,4,1,9,12,12,13,22,26,31,25,0,0
49479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,10,19,17,13,0,0
49484,0,0,0,0,0,0,0,1,0,1,0,1,5,9,16,18,33,41,40,76,108,111,0,0
49486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,16,26,48,31,0,0
49489,0,0,0,0,0,1,2,0,8,6,2,5,4,3,4,4,3,2,3,4,8,0,2,0
49490,0,0,0,0,0,0,0,1,2,0,2,3,10,4,6,13,24,38,43,97,102,95,61,0
49495,0,0,0,0,0,0,0,1,3,1,3,4,6,2,3,8,3,4,5,12,8,0,0,0
49497,0,0,0,0,1,0,0,1,1,0,4,0,3,1,4,0,3,5,7,19,23,12,0,0
49499,0,0,0,0,0,0,1,0,1,1,0,4,8,6,11,19,33,42,48,70,78,70,42,0
49502,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,6,12,34,30,19,0,0
49503,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,3,9,16,29,42,51,11,0,0
49504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,17,0,0
49505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,42,54,52,0
49507,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,4,10,10,7,16,0,0,0
49508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,7,17,30,51,73,17,0
49510,0,0,0,0,1,0,1,1,1,0,3,3,1,2,1,6,10,19,23,50,82,37,0,0
49516,0,0,0,0,0,0,1,3,2,1,3,6,6,3,4,6,7,6,15,27,21,5,0,0
49520,0,0,0,0,2,5,2,3,4,4,11,6,2,5,2,2,1,2,8,2,1,1,0,0
49521,0,0,0,0,0,0,0,2,1,2,1,4,8,3,2,7,13,5,16,20,10,8,5,0
49524,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,2,6,2,8,14,19,0,0,0
49526,0,0,0,0,0,0,0,1,3,2,6,2,5,3,4,7,13,19,28,59,111,19,0,0
49527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,5,19,19,28,1,0,0
49529,0,0,0,0,0,0,0,0,0,0,0,2,7,7,9,9,15,27,43,77,55,49,0,0
49531,0,0,0,0,0,0,0,1,2,0,2,1,1,1,2,5,1,3,3,8,9,8,0,0
49534,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,3,2,12,11,4,11,4,0,0
49535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,11,22,4,0,0
49541,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,10,15,19,28,38,55,26,3,0
49548,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,6,6,5,5,8,8,1,1,0
49549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,9,20,27,24,3,0,0
49551,0,0,0,0,0,0,2,1,3,5,1,0,1,1,7,9,17,16,51,85,95,71,0,0
49552,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,3,15,22,14,3,0,0
49553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,21,58,2,0
49554,0,0,0,0,0,3,1,7,3,8,11,9,10,10,18,10,10,15,11,21,47,283,131,0
49558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,12,23,33,47,40,25,3,0
49563,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,4,8,14,25,16,3,0,0
49567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,8,23,29,35,0,0
49573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,4,14,24,32,7,0,0
49585,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,5,13,26,36,25,11,0
49590,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,8,11,17,27,33,9,0,0
49596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,2,11,25,11,2,0,0
49598,0,0,0,0,0,0,0,0,1,2,3,1,1,3,6,11,15,23,37,36,38,54,0,0
49602,0,0,0,0,1,2,0,2,4,3,5,6,5,6,3,6,8,21,28,41,94,94,94,0
49613,0,0,0,0,0,0,3,2,6,2,7,5,5,3,10,8,7,13,8,12,15,8,11,0
49616,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,3,2,12,18,22,1,0
49623,0,0,0,0,0,0,2,2,4,2,6,4,5,4,3,3,5,7,4,7,19,30,2,0
49635,0,0,0,0,0,0,0,1,0,0,0,0,3,4,7,6,21,29,20,20,27,0,0,0
49636,0,0,0,0,0,0,0,0,2,1,2,1,2,1,3,5,2,5,7,9,8,2,9,0
49642,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,8,4,16,27,31,1,0,0
49645,0,0,0,0,0,1,0,2,2,4,6,10,9,5,15,21,16,25,20,43,74,195,68,0
49650,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,3,1,1,11,32,13,0
49655,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,11,13,12,28,26,2,0,0
49661,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,5,12,10,9,8,12,0,0
49662,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,8,18,19,36,38,31,0,0
49663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,14,19,20,0
49666,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,15,22,26,26,21,12,0,0
49667,0,0,0,0,0,0,0,2,1,0,0,2,2,0,2,2,7,10,14,26,42,30,8,0
49668,0,0,0,0,0,0,0,0,2,1,3,4,2,6,4,7,5,7,17,29,47,52,24,0
49670,0,0,0,0,0,0,1,1,1,1,5,3,2,1,3,4,4,1,0,9,20,9,0,0
49683,0,0,0,0,0,0,0,0,0,0,1,1,3,1,4,5,12,7,12,25,31,37,20,0
49684,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,3,8,9,12,23,24,5,0,0
49685,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,6,7,11,21,22,14,2,0,0
49689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,7,18,18,14,14,5,0
49691,0,0,0,0,0,1,3,7,8,5,11,10,11,3,6,4,2,1,3,6,8,16,0,0
49694,0,0,0,0,0,0,0,1,0,2,1,0,2,1,3,8,15,27,31,35,36,18,0,0
49697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,7,3,8,13,17,17,2,0
49701,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,6,8,12,15,0,0,0
49703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,17,19,14,2,0,0
49704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,11,10,13,25,0
49705,0,0,0,0,0,0,0,1,3,0,1,0,2,4,2,4,6,6,9,14,15,10,1,0
49712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,12,14,5,1,0,0
49727,0,0,0,0,0,0,5,2,0,3,3,4,12,13,21,18,16,13,12,20,19,2,0,0
49734,0,0,0,0,0,0,5,13,11,9,10,15,20,18,23,32,54,77,118,169,187,53,0,0
49736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,8,30,38,48,25,0,0
49738,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,9,13,28,55,112,109,1,0
49754,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,21,18,23,31,82,52,0,0
49755,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,11,32,26,0,0,0
49756,0,0,0,0,1,0,0,0,0,1,3,0,0,1,2,1,13,19,20,40,87,58,0,0
49771,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,6,11,11,8,12,0,0
49772,0,0,0,0,0,0,0,2,0,0,1,2,2,2,4,4,12,17,29,41,71,89,0,0
49776,0,0,0,0,0,1,1,0,2,0,1,4,2,8,2,1,0,0,4,2,8,18,0,0
49785,0,0,0,0,0,0,0,0,2,2,1,1,3,1,4,2,3,4,10,27,32,15,0,0
49794,0,0,0,0,0,1,0,1,3,1,2,2,9,6,6,4,9,7,11,26,51,46,23,0
49798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,9,41,0,0
49801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,5,11,18,25,11,0
49804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,13,5,21,0,0
